22650	5.552904	0.138409	1
68607	5.928602	0.535104	1
22489	4.253574	1.014118	1
43160	5.572320	0.752437	1
38542	8.738073	0.173436	3
66725	10.363671	0.198101	1
17706	9.103784	0.585618	2
29520	10.460027	0.508081	3
32334	6.708428	1.303387	3
31366	4.425692	0.315351	1
63200	3.822979	1.294081	1
54694	2.081112	0.893083	1
68053	11.906670	1.440365	1
65863	11.887896	1.165700	1
10215	0.000000	1.559856	2
74420	12.598500	0.165764	1
41014	10.623186	0.482643	3
22697	11.427849	1.084483	3
31154	11.386719	1.517874	3
37403	9.791537	0.544550	3
16979	4.418295	1.415322	2
28614	0.683710	0.635776	1
10907	3.362086	0.499752	2
43446	13.364356	0.353706	3
33765	7.591403	0.174828	3
46618	1.518079	0.429600	1
64394	7.490217	0.566523	1
13120	0.000000	0.428339	2
30394	12.600129	1.336968	3
79101	9.793374	1.098154	1
38234	9.777792	0.515835	3
33287	8.593918	0.683026	3
35288	7.540964	0.436150	3
38374	11.884352	1.072909	3
36887	12.026145	0.980512	3
12215	6.768659	0.008138	2
33668	9.299668	0.863634	3
11680	1.681479	0.558268	2
33287	11.016415	0.183539	3
6263	7.435788	0.725211	2
13240	0.000000	1.328381	2
28020	13.776484	0.444539	3
30178	10.095492	1.426814	3
15132	3.160877	0.482796	2
33498	4.524311	1.025875	1
64274	8.030055	0.518667	1
64076	5.601391	1.376875	1
36859	3.802449	0.324882	1
6266	2.450800	0.111171	2
23392	2.781606	0.251783	1
14070	1.410748	0.130428	2
56955	12.499626	1.060556	3
42289	8.804714	1.450662	3
13488	0.000000	1.518000	2
75952	7.988861	0.514135	1
18726	8.615878	0.193767	3
12539	0.910058	0.261867	2
41402	1.070887	0.426622	1
70279	9.081377	1.555394	1
31559	8.212868	0.729736	3
6018	0.000000	0.015482	2
44536	12.315329	1.252439	3
26701	1.280630	1.278896	1
20386	4.961809	1.335723	2
10358	0.000000	0.412991	2
14058	4.436818	1.240768	2
